checkout_id,member_id,book_id,checkout_date,return_date,source,first_name,last_name,grade,neighborhood,membership_status,join_date,title,author,genre_x,pages_x,publication_year_x,publisher_x,genre_y,pages_y,publication_year_y,publisher_y
9086,1018,501,6/20/2024,6/29/2024,Database,Ahmed,Shafik,9,Maadi,Active,1/28/2023,The Silver Kite,Amina Darwish,Adventure,128,2017,Nile Press,Adventure,128,2017,Nile Press
9089,1010,507,6/22/2025,7/22/2025,Database,Nour,Nabil,6,Maadi ,Active,5/15/2024,Fossils and Fireflies,Dalia Serry,Science,160,2024,Nile Press,Science,160,2024,Nile Press
9230,1050,501,9/10/2025,10/7/2025,Database,Fares,Adel,6,Heliopolis,inactive,9/10/2025,The Silver Kite,Amina Darwish,Adventure,128,2017,Nile Press,Adventure,128,2017,Nile Press
9062,1010,520,7/28/2024,8/26/2024,Database,Nour,Nabil,6,Maadi ,Active,5/15/2024,The Copper Telescope,Jasmine Wahdan,Science Fiction,136,2009,Oasis Books,Science Fiction,136,2009,Oasis Books
9076,1008,529,12/12/2025,12/20/2025,Database,Ziad,Saleh,8,Maadi,active,10/28/2025,Riddles of the Red Sea,Sara Tantawy,Mystery,298,,Cairo Young Readers,Mystery,298,,Cairo Young Readers
9265,1049,513,8/12/2024,9/10/2024,Database,Ahmed,Gamal,6,Heliopolis,Active,6/10/2023,Circuits for Beginners,Galal Mounir,Science,294,2021,Oasis Books,Science,294,2021,Oasis Books
9258,1050,529,12/7/2025,12/21/2025,Database,Fares,Adel,6,Heliopolis,inactive,9/10/2025,Riddles of the Red Sea,Sara Tantawy,Mystery,298,,Cairo Young Readers,Mystery,298,,Cairo Young Readers
9180,1034,529,7/27/2024,8/2/2024,Database,Aya,Wahba,9,Nasr City,Active,1/22/2025,Riddles of the Red Sea,Sara Tantawy,Mystery,298,,Cairo Young Readers,Mystery,298,,Cairo Young Readers
9203,1057,501,10/25/2025,,Database,Ahmed,Fahmy,8,Heliopolis,Active,1/12/2024,The Silver Kite,Amina Darwish,Adventure,128,2017,Nile Press,Adventure,128,2017,Nile Press
9041,1010,506,2/22/2025,3/19/2025,Database,Nour,Nabil,6,Maadi ,Active,5/15/2024,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press,Friendship,183,,Nile Press
9154,1030,525,5/18/2025,5/26/2025,Database,Reem,Osman,,Nasr City,Active,4/1/2025,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015,Oasis Books,Adventure,297,2015,Oasis Books
9285,1071,513,2/24/2025,,Database,Jana,Hegazy,8,Zamalek,Active,9/27/2024,Circuits for Beginners,Galal Mounir,Science,294,2021,Oasis Books,Science,294,2021,Oasis Books
9121,1027,522,2/24/2025,3/14/2025,Database,Mostafa,Fouad,9,Nasr City,Active,9/25/2023,The Puzzle Merchant,Karim Elwy,Mystery,104,2016,Cairo Young Readers,Mystery,104,2016,Cairo Young Readers
9244,1050,507,4/23/2025,5/6/2025,Database,Fares,Adel,6,Heliopolis,inactive,9/10/2025,Fossils and Fireflies,Dalia Serry,Science,160,2024,Nile Press,Science,160,2024,Nile Press
9275,1047,507,9/21/2025,10/8/2025,Database,Sara,Rashad,,Heliopolis,Inactive,6/25/2024,Fossils and Fireflies,Dalia Serry,Science,160,2024,Nile Press,Science,160,2024,Nile Press
9215,1044,507,2/7/2024,,Database,Sherif,Saleh,7,Heliopolis,active,2/19/2024,Fossils and Fireflies,Dalia Serry,Science,160,2024,Nile Press,Science,160,2024,Nile Press
9268,1047,503,6/16/2025,7/14/2025,Database,Sara,Rashad,,Heliopolis,Inactive,6/25/2024,The Lantern Maker,Adel Roushdy,Historical,259,,Nile Press,Historical,259,,Nile Press
9314,1072,522,8/13/2024,9/2/2024,Database,Seif,Zaki,9,Zamalek,Active,10/21/2025,The Puzzle Merchant,Karim Elwy,Mystery,104,2016,Cairo Young Readers,Mystery,104,2016,Cairo Young Readers
9299,1072,521,1/4/2024,1/23/2024,Database,Seif,Zaki,9,Zamalek,Active,10/21/2025,A Garden of Equations,Karim Elwy,Science,211,2024,Cairo Young Readers,Science,211,2024,Cairo Young Readers
9353,1075,528,12/13/2025,12/30/2025,Database,Malak,Fahmy,7,Shubra,Active,10/28/2024,The Glass Beehive,Mona Kholoussy,Nature,114,2010,Delta House,Nature,114,2010,Delta House
9117,1026,501,9/13/2025,,Database,Nada,Saleh,7,Nasr City,inactive,11/16/2023,The Silver Kite,Amina Darwish,Adventure,128,2017,Nile Press,Adventure,128,2017,Nile Press
9212,1044,512,9/14/2024,,Database,Sherif,Saleh,7,Heliopolis,active,2/19/2024,The Cartographer's Cat,Farida Anwar,Adventure,238,2022,Delta House,Adventure,238,2022,Delta House
9278,1047,506,3/12/2024,4/2/2024,Database,Sara,Rashad,,Heliopolis,Inactive,6/25/2024,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press,Friendship,183,,Nile Press
9177,1027,513,1/18/2024,,Database,Mostafa,Fouad,9,Nasr City,Active,9/25/2023,Circuits for Beginners,Galal Mounir,Science,294,2021,Oasis Books,Science,294,2021,Oasis Books
9044,1018,503,10/7/2024,,Database,Ahmed,Shafik,9,Maadi,Active,1/28/2023,The Lantern Maker,Adel Roushdy,Historical,259,,Nile Press,Historical,259,,Nile Press
9329,1062,513,3/6/2025,,Database,Tarek,Adel,7,Zamalek,Active,1/22/2023,Circuits for Beginners,Galal Mounir,Science,294,2021,Oasis Books,Science,294,2021,Oasis Books
9078,1008,521,9/21/2024,10/12/2024,Database,Ziad,Saleh,8,Maadi,active,10/28/2025,A Garden of Equations,Karim Elwy,Science,211,2024,Cairo Young Readers,Science,211,2024,Cairo Young Readers
9032,1011,501,11/24/2024,12/11/2024,Database,Menna,Halim,8,Maadi,Active,4/22/2024,The Silver Kite,Amina Darwish,Adventure,128,2017,Nile Press,Adventure,128,2017,Nile Press
9289,1072,522,9/9/2025,9/19/2025,Database,Seif,Zaki,9,Zamalek,Active,10/21/2025,The Puzzle Merchant,Karim Elwy,Mystery,104,2016,Cairo Young Readers,Mystery,104,2016,Cairo Young Readers
9138,1039,516,8/22/2025,8/31/2025,Database,Nada,Riad,7,Nasr City,active,,The Beekeeper's Almanac,Hoda Bakry,Nature,241,2010,Nile Press,Nature,241,2010,Nile Press
9334,1065,507,12/20/2025,1/5/2026,Database,Adam,Fahmy,6,Zamalek,Active,7/12/2025,Fossils and Fireflies,Dalia Serry,Science,160,2024,Nile Press,Science,160,2024,Nile Press
9306,1074,510,8/3/2024,8/10/2024,Database,Mostafa,Saleh,8,Zamalek,Active,11/21/2025,The Missing Metronome,Diaa Sultan,Mystery,134,2013,Cairo Young Readers,Mystery,134,2013,Cairo Young Readers
9239,1050,519,2/10/2025,2/22/2025,Database,Fares,Adel,6,Heliopolis,inactive,9/10/2025,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014,Nile Press,Friendship,157,2014,Nile Press
9226,1044,519,3/18/2025,,Database,Sherif,Saleh,7,Heliopolis,active,2/19/2024,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014,Nile Press,Friendship,157,2014,Nile Press
9135,1034,506,1/12/2025,1/28/2025,Database,Aya,Wahba,9,Nasr City,Active,1/22/2025,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press,Friendship,183,,Nile Press
9023,1018,503,8/4/2025,8/27/2025,Database,Ahmed,Shafik,9,Maadi,Active,1/28/2023,The Lantern Maker,Adel Roushdy,Historical,259,,Nile Press,Historical,259,,Nile Press
9229,1047,501,11/16/2025,12/8/2025,Database,Sara,Rashad,,Heliopolis,Inactive,6/25/2024,The Silver Kite,Amina Darwish,Adventure,128,2017,Nile Press,Adventure,128,2017,Nile Press
9096,1022,501,2/17/2025,3/17/2025,Database,Youssef,Fouad,7,Maadi,Active,2/28/2025,The Silver Kite,Amina Darwish,Adventure,128,2017,Nile Press,Adventure,128,2017,Nile Press
9312,1068,506,12/1/2025,,Database,Layla,Hegazy,8,Zamalek,Inactive,2/24/2025,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press,Friendship,183,,Nile Press
9196,1030,526,1/15/2025,2/2/2025,Database,Reem,Osman,,Nasr City,Active,4/1/2025,The Clockwork Orchard,Mahmoud Rafei,Science Fiction,125,2016,Delta House,Science Fiction,125,2016,Delta House
9190,1030,502,12/4/2025,12/18/2025,Database,Reem,Osman,,Nasr City,Active,4/1/2025,Desert Compass,Amina Darwish,Adventure,109,2018,Delta House,Adventure,109,2018,Delta House
9095,1002,507,6/25/2024,7/7/2024,Database,Fares,Saleh,9,Maadi,Active,,Fossils and Fireflies,Dalia Serry,Science,160,2024,Nile Press,Science,160,2024,Nile Press
9199,1053,518,11/28/2024,12/8/2024,Database,Adam,Shafik,9,Heliopolis,Active,1/3/2024,The Ninth Lighthouse,Hani Nagati,Adventure,163,2011,Delta House,Adventure,163,2011,Delta House
9279,1047,514,7/6/2025,7/28/2025,Database,Sara,Rashad,,Heliopolis,Inactive,6/25/2024,The Robot in Row Nine,Galal Mounir,Science Fiction,328,2023,Cairo Young Readers,Science Fiction,328,2023,Cairo Young Readers
9047,1007,507,10/11/2024,10/24/2024,Database,Sherif,Fouad,6,Maadi,Active,8/18/2025,Fossils and Fireflies,Dalia Serry,Science,160,2024,Nile Press,Science,160,2024,Nile Press
9351,1075,514,1/3/2024,1/28/2024,Database,Malak,Fahmy,7,Shubra,Active,10/28/2024,The Robot in Row Nine,Galal Mounir,Science Fiction,328,2023,Cairo Young Readers,Science Fiction,328,2023,Cairo Young Readers
9251,1046,507,6/9/2024,,Database,Amir,Fouad,7,HELIOPOLIS,Active,12/11/2025,Fossils and Fireflies,Dalia Serry,Science,160,2024,Nile Press,Science,160,2024,Nile Press
9242,1047,520,6/1/2025,7/1/2025,Database,Sara,Rashad,,Heliopolis,Inactive,6/25/2024,The Copper Telescope,Jasmine Wahdan,Science Fiction,136,2009,Oasis Books,Science Fiction,136,2009,Oasis Books
9204,1057,506,2/20/2024,3/15/2024,Database,Ahmed,Fahmy,8,Heliopolis,Active,1/12/2024,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press,Friendship,183,,Nile Press
9158,1040,513,3/7/2025,3/24/2025,Database,Dina,Adel,9,Nasr City,Active,12/26/2025,Circuits for Beginners,Galal Mounir,Science,294,2021,Oasis Books,Science,294,2021,Oasis Books
9060,1010,527,5/20/2024,5/28/2024,Database,Nour,Nabil,6,Maadi ,Active,5/15/2024,Notes from the Delta,Mona Kholoussy,Nature,328,2017,Delta House,Nature,328,2017,Delta House
9243,1060,513,9/13/2025,10/9/2025,Database,Layla,Wahba,7,Heliopolis,Active,3/26/2024,Circuits for Beginners,Galal Mounir,Science,294,2021,Oasis Books,Science,294,2021,Oasis Books
9042,1010,509,2/28/2024,,Database,Nour,Nabil,6,Maadi ,Active,5/15/2024,Marbles and Mirrors,Diaa Sultan,Mystery,221,2011,Nile Press,Mystery,221,2011,Nile Press
9150,1024,507,10/14/2025,10/24/2025,Database,Youssef,Hegazy,8,Nasr City,inactive,1/4/2024,Fossils and Fireflies,Dalia Serry,Science,160,2024,Nile Press,Science,160,2024,Nile Press
9377,1034,507,3/25/2025,4/6/2025,Database,Aya,Wahba,9,Nasr City,Active,1/22/2025,Fossils and Fireflies,Dalia Serry,Science,160,2024,Nile Press,Science,160,2024,Nile Press
9356,1076,501,3/14/2025,4/13/2025,Database,Dina,Wahba,7,Shubra,Active,12/13/2025,The Silver Kite,Amina Darwish,Adventure,128,2017,Nile Press,Adventure,128,2017,Nile Press
9014,1010,519,6/28/2024,7/20/2024,Database,Nour,Nabil,6,Maadi ,Active,5/15/2024,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014,Nile Press,Friendship,157,2014,Nile Press
9346,1076,519,4/27/2024,,Database,Dina,Wahba,7,Shubra,Active,12/13/2025,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014,Nile Press,Friendship,157,2014,Nile Press
9103,1003,513,9/4/2025,9/25/2025,Database,Bassel,Hegazy,6,Maadi,Active,4/23/2025,Circuits for Beginners,Galal Mounir,Science,294,2021,Oasis Books,Science,294,2021,Oasis Books
9246,1044,529,6/25/2025,7/4/2025,Database,Sherif,Saleh,7,Heliopolis,active,2/19/2024,Riddles of the Red Sea,Sara Tantawy,Mystery,298,,Cairo Young Readers,Mystery,298,,Cairo Young Readers
9308,1072,525,2/17/2024,3/12/2024,Database,Seif,Zaki,9,Zamalek,Active,10/21/2025,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015,Oasis Books,Adventure,297,2015,Oasis Books
9321,1070,501,12/28/2025,1/9/2026,Database,Ahmed,Zaki,9,Zamalek,Active,7/22/2025,The Silver Kite,Amina Darwish,Adventure,128,2017,Nile Press,Adventure,128,2017,Nile Press
9194,1024,513,9/17/2024,10/9/2024,Database,Youssef,Hegazy,8,Nasr City,inactive,1/4/2024,Circuits for Beginners,Galal Mounir,Science,294,2021,Oasis Books,Science,294,2021,Oasis Books
9045,1008,520,5/28/2024,,Database,Ziad,Saleh,8,Maadi,active,10/28/2025,The Copper Telescope,Jasmine Wahdan,Science Fiction,136,2009,Oasis Books,Science Fiction,136,2009,Oasis Books
9219,1047,506,5/13/2025,6/7/2025,Database,Sara,Rashad,,Heliopolis,Inactive,6/25/2024,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press,Friendship,183,,Nile Press
9002,1020,515,12/6/2024,12/11/2024,Database,Rana,Fouad,6,Maadi,Active,12/4/2025,Songs of the Oasis,Hoda Bakry,Poetry,316,2022,Cairo Young Readers,Poetry,316,2022,Cairo Young Readers
9185,1026,519,10/22/2025,11/1/2025,Database,Nada,Saleh,7,Nasr City,inactive,11/16/2023,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014,Nile Press,Friendship,157,2014,Nile Press
9359,1077,501,1/26/2025,,Database,Lina,Rashad,6,Shubra,Active,7/8/2023,The Silver Kite,Amina Darwish,Adventure,128,2017,Nile Press,Adventure,128,2017,Nile Press
9079,1008,520,12/27/2025,1/5/2026,Database,Ziad,Saleh,8,Maadi,active,10/28/2025,The Copper Telescope,Jasmine Wahdan,Science Fiction,136,2009,Oasis Books,Science Fiction,136,2009,Oasis Books
9252,1054,513,8/4/2024,8/9/2024,Database,Retaj,Fahmy,6,Heliopolis,Inactive,3/21/2024,Circuits for Beginners,Galal Mounir,Science,294,2021,Oasis Books,Science,294,2021,Oasis Books
9282,1057,530,7/22/2025,8/18/2025,Database,Ahmed,Fahmy,8,Heliopolis,Active,1/12/2024,The Sandstone Key,Sara Tantawy,Adventure,208,2012,Oasis Books,Adventure,208,2012,Oasis Books
9293,1071,525,8/5/2025,8/18/2025,Database,Jana,Hegazy,8,Zamalek,Active,9/27/2024,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015,Oasis Books,Adventure,297,2015,Oasis Books
9202,1047,506,6/5/2025,7/3/2025,Database,Sara,Rashad,,Heliopolis,Inactive,6/25/2024,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press,Friendship,183,,Nile Press
9026,1018,506,4/21/2025,5/4/2025,Database,Ahmed,Shafik,9,Maadi,Active,1/28/2023,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press,Friendship,183,,Nile Press
9050,1003,521,8/21/2025,,Database,Bassel,Hegazy,6,Maadi,Active,4/23/2025,A Garden of Equations,Karim Elwy,Science,211,2024,Cairo Young Readers,Science,211,2024,Cairo Young Readers
9122,1034,525,6/4/2025,6/30/2025,Database,Aya,Wahba,9,Nasr City,Active,1/22/2025,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015,Oasis Books,Adventure,297,2015,Oasis Books
9153,1030,530,10/12/2024,10/26/2024,Database,Reem,Osman,,Nasr City,Active,4/1/2025,The Sandstone Key,Sara Tantawy,Adventure,208,2012,Oasis Books,Adventure,208,2012,Oasis Books
9145,1034,501,11/10/2025,12/10/2025,Database,Aya,Wahba,9,Nasr City,Active,1/22/2025,The Silver Kite,Amina Darwish,Adventure,128,2017,Nile Press,Adventure,128,2017,Nile Press
9339,1073,501,2/2/2025,,Database,Yassin,Kamel,7,Zamalek,Inactive,8/26/2025,The Silver Kite,Amina Darwish,Adventure,128,2017,Nile Press,Adventure,128,2017,Nile Press
9136,1030,532,10/3/2024,10/20/2024,Database,Reem,Osman,,Nasr City,Active,4/1/2025,The Last Bookmark,Samir Zohdy,Friendship,337,2017,Oasis Books,Friendship,337,2017,Oasis Books
9277,1057,519,10/19/2025,10/28/2025,Database,Ahmed,Fahmy,8,Heliopolis,Active,1/12/2024,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014,Nile Press,Friendship,157,2014,Nile Press
9284,1062,513,9/27/2025,10/26/2025,Database,Tarek,Adel,7,Zamalek,Active,1/22/2023,Circuits for Beginners,Galal Mounir,Science,294,2021,Oasis Books,Science,294,2021,Oasis Books
9210,1044,507,9/11/2025,9/29/2025,Database,Sherif,Saleh,7,Heliopolis,active,2/19/2024,Fossils and Fireflies,Dalia Serry,Science,160,2024,Nile Press,Science,160,2024,Nile Press
9098,1008,525,12/15/2024,12/31/2024,Database,Ziad,Saleh,8,Maadi,active,10/28/2025,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015,Oasis Books,Adventure,297,2015,Oasis Books
9106,1034,501,8/20/2025,8/27/2025,Database,Aya,Wahba,9,Nasr City,Active,1/22/2025,The Silver Kite,Amina Darwish,Adventure,128,2017,Nile Press,Adventure,128,2017,Nile Press
9170,1034,522,10/16/2025,10/28/2025,Database,Aya,Wahba,9,Nasr City,Active,1/22/2025,The Puzzle Merchant,Karim Elwy,Mystery,104,2016,Cairo Young Readers,Mystery,104,2016,Cairo Young Readers
9052,1019,501,6/20/2024,6/29/2024,Database,Mostafa,Wahba,6,Maadi,Inactive,7/20/2024,The Silver Kite,Amina Darwish,Adventure,128,2017,Nile Press,Adventure,128,2017,Nile Press
9028,1017,507,1/19/2025,1/28/2025,Database,Adam,Badr,9,Maadi,Active,7/12/2025,Fossils and Fireflies,Dalia Serry,Science,160,2024,Nile Press,Science,160,2024,Nile Press
9081,1017,502,8/25/2025,9/17/2025,Database,Adam,Badr,9,Maadi,Active,7/12/2025,Desert Compass,Amina Darwish,Adventure,109,2018,Delta House,Adventure,109,2018,Delta House
9223,1050,510,4/11/2024,5/4/2024,Database,Fares,Adel,6,Heliopolis,inactive,9/10/2025,The Missing Metronome,Diaa Sultan,Mystery,134,2013,Cairo Young Readers,Mystery,134,2013,Cairo Young Readers
9311,1065,507,6/26/2025,7/9/2025,Database,Adam,Fahmy,6,Zamalek,Active,7/12/2025,Fossils and Fireflies,Dalia Serry,Science,160,2024,Nile Press,Science,160,2024,Nile Press
9085,1018,525,8/19/2025,9/18/2025,Database,Ahmed,Shafik,9,Maadi,Active,1/28/2023,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015,Oasis Books,Adventure,297,2015,Oasis Books
9335,1065,513,12/18/2024,12/30/2024,Database,Adam,Fahmy,6,Zamalek,Active,7/12/2025,Circuits for Beginners,Galal Mounir,Science,294,2021,Oasis Books,Science,294,2021,Oasis Books
9221,1055,520,4/12/2025,4/18/2025,Database,Mostafa,Kamel,9,Heliopolis,Active,1/4/2025,The Copper Telescope,Jasmine Wahdan,Science Fiction,136,2009,Oasis Books,Science Fiction,136,2009,Oasis Books
9016,1016,527,12/3/2024,12/11/2024,Database,Dina,Rashad,8,Maadi,Active,4/24/2023,Notes from the Delta,Mona Kholoussy,Nature,328,2017,Delta House,Nature,328,2017,Delta House
9361,1075,524,4/19/2024,,Database,Malak,Fahmy,7,Shubra,Active,10/28/2024,The Weaver's Daughter,Laila Shokry,Historical,114,2016,Cairo Young Readers,Historical,114,2016,Cairo Young Readers
9248,1044,514,7/1/2025,7/18/2025,Database,Sherif,Saleh,7,Heliopolis,active,2/19/2024,The Robot in Row Nine,Galal Mounir,Science Fiction,328,2023,Cairo Young Readers,Science Fiction,328,2023,Cairo Young Readers
9315,1068,501,6/11/2024,7/4/2024,Database,Layla,Hegazy,8,Zamalek,Inactive,2/24/2025,The Silver Kite,Amina Darwish,Adventure,128,2017,Nile Press,Adventure,128,2017,Nile Press
9305,1062,519,1/23/2024,1/31/2024,Database,Tarek,Adel,7,Zamalek,Active,1/22/2023,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014,Nile Press,Friendship,157,2014,Nile Press
9174,1024,528,12/16/2025,1/7/2026,Database,Youssef,Hegazy,8,Nasr City,inactive,1/4/2024,The Glass Beehive,Mona Kholoussy,Nature,114,2010,Delta House,Nature,114,2010,Delta House
9048,1003,519,12/3/2024,1/1/2025,Database,Bassel,Hegazy,6,Maadi,Active,4/23/2025,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014,Nile Press,Friendship,157,2014,Nile Press
9281,1044,525,6/1/2024,6/12/2024,Database,Sherif,Saleh,7,Heliopolis,active,2/19/2024,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015,Oasis Books,Adventure,297,2015,Oasis Books
9039,1018,513,7/21/2024,8/10/2024,Database,Ahmed,Shafik,9,Maadi,Active,1/28/2023,Circuits for Beginners,Galal Mounir,Science,294,2021,Oasis Books,Science,294,2021,Oasis Books
9083,1011,516,10/2/2025,10/9/2025,Database,Menna,Halim,8,Maadi,Active,4/22/2024,The Beekeeper's Almanac,Hoda Bakry,Nature,241,2010,Nile Press,Nature,241,2010,Nile Press
9193,1034,519,9/15/2024,10/1/2024,Database,Aya,Wahba,9,Nasr City,Active,1/22/2025,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014,Nile Press,Friendship,157,2014,Nile Press
9088,1003,519,9/17/2025,10/3/2025,Database,Bassel,Hegazy,6,Maadi,Active,4/23/2025,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014,Nile Press,Friendship,157,2014,Nile Press
9176,1027,501,11/8/2024,11/26/2024,Database,Mostafa,Fouad,9,Nasr City,Active,9/25/2023,The Silver Kite,Amina Darwish,Adventure,128,2017,Nile Press,Adventure,128,2017,Nile Press
9280,1054,517,9/6/2024,9/15/2024,Database,Retaj,Fahmy,6,Heliopolis,Inactive,3/21/2024,Shadows on the Corniche,Hani Nagati,Mystery,338,2015,Delta House,Mystery,338,2015,Delta House
9054,1013,510,11/21/2024,,Database,Ziad,Fouad,,Maadi,Active,6/27/2025,The Missing Metronome,Diaa Sultan,Mystery,134,2013,Cairo Young Readers,Mystery,134,2013,Cairo Young Readers
9134,1037,516,9/8/2025,9/19/2025,Database,Retaj,Kamel,,Nasr City,Inactive,8/26/2023,The Beekeeper's Almanac,Hoda Bakry,Nature,241,2010,Nile Press,Nature,241,2010,Nile Press
9164,1034,507,12/2/2024,12/12/2024,Database,Aya,Wahba,9,Nasr City,Active,1/22/2025,Fossils and Fireflies,Dalia Serry,Science,160,2024,Nile Press,Science,160,2024,Nile Press
9011,1022,513,3/17/2024,,Database,Youssef,Fouad,7,Maadi,Active,2/28/2025,Circuits for Beginners,Galal Mounir,Science,294,2021,Oasis Books,Science,294,2021,Oasis Books
9151,1034,528,4/25/2025,5/16/2025,Database,Aya,Wahba,9,Nasr City,Active,1/22/2025,The Glass Beehive,Mona Kholoussy,Nature,114,2010,Delta House,Nature,114,2010,Delta House
9018,1003,522,6/12/2025,6/24/2025,Database,Bassel,Hegazy,6,Maadi,Active,4/23/2025,The Puzzle Merchant,Karim Elwy,Mystery,104,2016,Cairo Young Readers,Mystery,104,2016,Cairo Young Readers
9038,1007,506,7/15/2024,8/12/2024,Database,Sherif,Fouad,6,Maadi,Active,8/18/2025,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press,Friendship,183,,Nile Press
9232,1044,513,5/26/2025,6/11/2025,Database,Sherif,Saleh,7,Heliopolis,active,2/19/2024,Circuits for Beginners,Galal Mounir,Science,294,2021,Oasis Books,Science,294,2021,Oasis Books
9084,1008,511,6/27/2024,7/22/2024,Database,Ziad,Saleh,8,Maadi,active,10/28/2025,Winter in Alexandria,Farida Anwar,Historical,117,2016,Nile Press,Historical,117,2016,Nile Press
9116,1024,519,1/10/2025,2/9/2025,Database,Youssef,Hegazy,8,Nasr City,inactive,1/4/2024,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014,Nile Press,Friendship,157,2014,Nile Press
9352,1076,501,2/2/2025,,Database,Dina,Wahba,7,Shubra,Active,12/13/2025,The Silver Kite,Amina Darwish,Adventure,128,2017,Nile Press,Adventure,128,2017,Nile Press
9246,1044,529,6/25/2025,7/4/2025,Database,Sherif,Saleh,7,Heliopolis,active,2/19/2024,Riddles of the Red Sea,Sara Tantawy,Mystery,298,,Cairo Young Readers,Mystery,298,,Cairo Young Readers
,1026,522,7/11/2025,,Reading Kickoff,Nada,Saleh,7,Nasr City,inactive,11/16/2023,The Puzzle Merchant,Karim Elwy,Mystery,104,2016,Cairo Young Readers,Mystery,104,2016,Cairo Young Readers
,1049,520,7/11/2025,,Reading Kickoff,Ahmed,Gamal,6,Heliopolis,Active,6/10/2023,The Copper Telescope,Jasmine Wahdan,Science Fiction,136,2009,Oasis Books,Science Fiction,136,2009,Oasis Books
,1062,525,7/5/2025,,Reading Kickoff,Tarek,Adel,7,Zamalek,Active,1/22/2023,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015,Oasis Books,Adventure,297,2015,Oasis Books
,1065,520,7/7/2025,,Reading Kickoff,Adam,Fahmy,6,Zamalek,Active,7/12/2025,The Copper Telescope,Jasmine Wahdan,Science Fiction,136,2009,Oasis Books,Science Fiction,136,2009,Oasis Books
,1104,515,7/7/2025,,Reading Kickoff,,,,,,,Songs of the Oasis,Hoda Bakry,Poetry,316,2022,Cairo Young Readers,Poetry,316,2022,Cairo Young Readers
,1009,503,7/9/2025,,Reading Kickoff,Hassan,Saleh,6,Maadi,Active,4/25/2025,The Lantern Maker,Adel Roushdy,Historical,259,,Nile Press,Historical,259,,Nile Press
,1063,522,7/7/2025,,Reading Kickoff,Layla,Fouad,6,Zamalek,Active,6/21/2024,The Puzzle Merchant,Karim Elwy,Mystery,104,2016,Cairo Young Readers,Mystery,104,2016,Cairo Young Readers
,1022,511,7/12/2025,,Reading Kickoff,Youssef,Fouad,7,Maadi,Active,2/28/2025,Winter in Alexandria,Farida Anwar,Historical,117,2016,Nile Press,Historical,117,2016,Nile Press
,1029,523,7/9/2025,,Reading Kickoff,Rana,Kamel,6,Nasr City,Active,4/3/2023,Footsteps in the Dust,Laila Shokry,Historical,276,2018,Oasis Books,Historical,276,2018,Oasis Books
,1201,509,7/10/2025,,Reading Kickoff,,,,,,,Marbles and Mirrors,Diaa Sultan,Mystery,221,2011,Nile Press,Mystery,221,2011,Nile Press
,1005,513,7/10/2025,,Reading Kickoff,Youssef,Halim,9,Maadi,Active,5/5/2024,Circuits for Beginners,Galal Mounir,Science,294,2021,Oasis Books,Science,294,2021,Oasis Books
,1104,526,7/5/2025,,Reading Kickoff,,,,,,,The Clockwork Orchard,Mahmoud Rafei,Science Fiction,125,2016,Delta House,Science Fiction,125,2016,Delta House
,1058,518,7/8/2025,,Reading Kickoff,Lina,Mansour,8,Heliopolis,active,7/20/2025,The Ninth Lighthouse,Hani Nagati,Adventure,163,2011,Delta House,Adventure,163,2011,Delta House
,1002,521,7/8/2025,,Reading Kickoff,Fares,Saleh,9,Maadi,Active,,A Garden of Equations,Karim Elwy,Science,211,2024,Cairo Young Readers,Science,211,2024,Cairo Young Readers
,1150,530,7/10/2025,,Reading Kickoff,,,,,,,The Sandstone Key,Sara Tantawy,Adventure,208,2012,Oasis Books,Adventure,208,2012,Oasis Books
,1041,504,7/5/2025,,Reading Kickoff,Nada,Rashad,7,Nasr City,Active,4/2/2024,Rooftop Astronomers,Adel Roushdy,Science,319,2009,Cairo Young Readers,Science,319,2009,Cairo Young Readers
